filename,FaceOcclusion,gender
database3/database3/m.01q8ssq/6-FaceId-0_align.webp,0.155601,1.0
database3/database3/m.01w61th/111-FaceId-0_align.webp,0.102265,1.0
database3/database3/m.01w_xgz/77-FaceId-0_align.webp,0.118355,0.0
database3/database3/m.0261tsm/116-FaceId-1_align.webp,0.114774,1.0
database3/database3/m.01vyjsy/106-FaceId-0_align.webp,0.106261,1.0
database3/database3/m.01qphg/13-FaceId-0_align.webp,0.085673,0.0
database3/database3/m.026249y/42-FaceId-0_align.webp,0.057948,1.0
database3/database3/m.01pd1_/93-FaceId-0_align.webp,0.15857,0.0
database3/database3/m.027ll04/65-FaceId-0_align.webp,0.121097,1.0
database3/database3/m.01y_t8/108-FaceId-0_align.webp,0.032877,1.0
database1/img00005991.webp,0.02001,1.0
database3/database3/m.01sz3n9/88-FaceId-1_align.webp,0.011773,1.0
database3/database3/m.01zysn/18-FaceId-0_align.webp,0.066341,0.0
database3/database3/m.01dzvn/21-FaceId-0_align.webp,0.010684,1.0
database3/database3/m.021c0_/67-FaceId-0_align.webp,0.014417,1.0
database3/database3/m.01gv_f/10-FaceId-0_align.webp,0.216938,0.0
database1/img00021072.webp,0.059074,0.0
database3/database3/m.01vqf7y/3-FaceId-0_align.webp,0.000646,1.0
database3/database3/m.026zjmd/53-FaceId-1_align.webp,0.0,1.0
database3/database3/m.01ypf3/118-FaceId-0_align.webp,0.018001,1.0
database3/database3/m.01s5dx/42-FaceId-0_align.webp,0.228873,0.0
database3/database3/m.02g9z1/87-FaceId-0_align.webp,0.107272,0.0
database3/database3/m.01568p/16-FaceId-0_align.webp,0.36632,1.0
database3/database3/m.025c0v/12-FaceId-0_align.webp,0.129499,0.0
database3/database3/m.01kbx2/56-FaceId-0_align.webp,0.006157,0.0
database3/database3/m.02dl_3/34-FaceId-0_align.webp,0.050717,1.0
database3/database3/m.02668xb/5-FaceId-0_align.webp,0.012826,1.0
database3/database3/m.01p3wsp/18-FaceId-0_align.webp,0.07486,0.0
database1/img00011370.webp,0.077416,0.0
database3/database3/m.01wwnh2/86-FaceId-0_align.webp,0.026676,1.0
database3/database3/m.0173ys/57-FaceId-0_align.webp,0.165437,0.0
database1/img00008064.webp,0.002456,0.0
database3/database3/m.027ypcs/33-FaceId-0_align.webp,0.012454,1.0
database3/database3/m.02bxjp/73-FaceId-0_align.webp,0.024534,1.0
database3/database3/m.027nj5_/77-FaceId-0_align.webp,7e-05,1.0
database3/database3/m.01nkkz7/66-FaceId-0_align.webp,0.001277,1.0
database3/database3/m.01p76n7/107-FaceId-0_align.webp,0.344377,0.0
database3/database3/m.01jp40/62-FaceId-0_align.webp,0.046596,1.0
database3/database3/m.026l9m6/59-FaceId-0_align.webp,0.136569,1.0
database3/database3/m.012tnf/30-FaceId-0_align.webp,0.036882,1.0
database3/database3/m.01t8bl8/15-FaceId-0_align.webp,0.106795,1.0
database1/img00021858.webp,0.085709,0.0
database3/database3/m.0280ttg/110-FaceId-0_align.webp,0.057053,0.0
database3/database3/m.01mq1q/34-FaceId-0_align.webp,0.091733,1.0
database3/database3/m.01d_7n/41-FaceId-0_align.webp,0.000126,1.0
database3/database3/m.0202p_/50-FaceId-0_align.webp,0.010788,1.0
database3/database3/m.01tfyng/112-FaceId-0_align.webp,0.03911,1.0
database3/database3/m.01qbc32/87-FaceId-0_align.webp,0.2015,0.0
database3/database3/m.01bj_5/13-FaceId-0_align.webp,0.023113,0.0
database3/database3/m.026t9ws/50-FaceId-0_align.webp,0.000496,1.0
database3/database3/m.013qp3/124-FaceId-0_align.webp,0.0099,1.0
database3/database3/m.01pl8b6/100-FaceId-0_align.webp,0.038255,1.0
database3/database3/m.028dny/38-FaceId-0_align.webp,0.011358,1.0
database3/database3/m.023ng_/49-FaceId-0_align.webp,0.119277,1.0
database3/database3/m.026g9n0/23-FaceId-0_align.webp,0.029173,0.0
database3/database3/m.01sznt6/36-FaceId-0_align.webp,0.099034,1.0
database3/database3/m.01h8t_/51-FaceId-0_align.webp,0.014009,1.0
database3/database3/m.01ss08/49-FaceId-0_align.webp,0.07514,1.0
database3/database3/m.01nrr0w/75-FaceId-0_align.webp,0.093995,0.0
database3/database3/m.0286y5x/111-FaceId-0_align.webp,0.080047,1.0
database3/database3/m.01qy6d6/0-FaceId-0_align.webp,0.082617,0.0
database3/database3/m.01j64m/96-FaceId-0_align.webp,0.011338,1.0
database3/database3/m.01w6mk6/38-FaceId-0_align.webp,0.038433,1.0
database3/database3/m.026flvf/92-FaceId-0_align.webp,0.173477,0.0
database3/database3/m.02k425/54-FaceId-0_align.webp,0.025995,1.0
database3/database3/m.01krs/117-FaceId-0_align.webp,0.033977,1.0
database3/database3/m.01lpl_g/71-FaceId-0_align.webp,0.00331,1.0
database3/database3/m.026sc87/60-FaceId-0_align.webp,0.167142,1.0
database3/database3/m.01mw2t_/42-FaceId-0_align.webp,0.156567,1.0
database3/database3/m.012l22/77-FaceId-0_align.webp,0.103819,1.0
database3/database3/m.017l4/12-FaceId-0_align.webp,0.159552,1.0
database3/database3/m.01mgq46/16-FaceId-0_align.webp,0.000196,1.0
database3/database3/m.0265t17/37-FaceId-0_align.webp,0.0,1.0
database3/database3/m.01k8rb/103-FaceId-0_align.webp,0.076018,0.0
database3/database3/m.01pd_r3/105-FaceId-0_align.webp,0.052327,0.0
database3/database3/m.026zpm/72-FaceId-0_align.webp,0.002027,0.0
database3/database3/m.024wg5/22-FaceId-0_align.webp,0.072368,0.0
database3/database3/m.018grr/0-FaceId-0_align.webp,0.018989,1.0
database3/database3/m.01rg618/116-FaceId-0_align.webp,0.007344,1.0
database3/database3/m.01lrjtg/76-FaceId-0_align.webp,0.16751,0.0
database3/database3/m.01ss37/19-FaceId-0_align.webp,0.004725,1.0
database3/database3/m.0270q7p/22-FaceId-0_align.webp,0.002355,1.0
database3/database3/m.02j0sg/16-FaceId-3_align.webp,0.093483,0.0
database3/database3/m.01xcms/97-FaceId-0_align.webp,0.033189,1.0
database3/database3/m.026zy39/71-FaceId-1_align.webp,0.064272,1.0
database3/database3/m.01_0pj/20-FaceId-0_align.webp,0.021899,1.0
database3/database3/m.01fv1q/78-FaceId-0_align.webp,0.086279,0.0
database3/database3/m.01vj88/37-FaceId-0_align.webp,0.049522,0.0
database3/database3/m.01x4gh/16-FaceId-0_align.webp,0.100943,0.0
database3/database3/m.026ch4t/14-FaceId-0_align.webp,0.013227,0.0
database3/database3/m.01tcf7/42-FaceId-0_align.webp,0.010373,1.0
database3/database3/m.02994d/21-FaceId-0_align.webp,0.343597,0.0
database3/database3/m.014jy6/58-FaceId-0_align.webp,0.064489,1.0
database3/database3/m.01p9nf1/50-FaceId-0_align.webp,0.051606,1.0
database3/database3/m.026dkw/34-FaceId-0_align.webp,0.0,1.0
database3/database3/m.018f6b/30-FaceId-0_align.webp,0.022069,1.0
database3/database3/m.026f1hq/101-FaceId-0_align.webp,0.141729,1.0
database3/database3/m.026tc_4/83-FaceId-0_align.webp,0.002319,1.0
database3/database3/m.01sbt97/56-FaceId-0_align.webp,0.210034,1.0
database3/database3/m.01yx97/7-FaceId-0_align.webp,0.024164,1.0
database3/database3/m.02fzwl/87-FaceId-2_align.webp,0.013978,1.0
database3/database3/m.027dqmw/5-FaceId-0_align.webp,0.031121,1.0
database3/database3/m.024p5b/79-FaceId-0_align.webp,0.000654,1.0
database3/database3/m.01hw4n/41-FaceId-0_align.webp,0.035858,1.0
database3/database3/m.012gr9/107-FaceId-0_align.webp,0.066418,0.0
database3/database3/m.0155yx/23-FaceId-0_align.webp,0.15605,1.0
database3/database3/m.01nr4dz/19-FaceId-1_align.webp,0.187986,0.0
database3/database3/m.01w7nww/4-FaceId-0_align.webp,0.227487,0.0
database3/database3/m.0276zdb/55-FaceId-0_align.webp,0.080293,0.0
database1/img00011167.webp,0.081192,0.0
database1/img00005170.webp,0.014402,1.0
database3/database3/m.02f5nx/82-FaceId-0_align.webp,0.017353,1.0
database3/database3/m.01w227/30-FaceId-0_align.webp,0.077434,0.0
database3/database3/m.01w9xqp/72-FaceId-0_align.webp,0.089905,1.0
database3/database3/m.01v4d2/4-FaceId-0_align.webp,0.110879,0.0
database3/database3/m.0263js/32-FaceId-0_align.webp,0.024864,0.0
database3/database3/m.026sbk/46-FaceId-0_align.webp,0.180301,0.0
database3/database3/m.027snb6/113-FaceId-0_align.webp,0.061346,1.0
database1/img00005155.webp,0.009002,1.0
database3/database3/m.01lmc66/49-FaceId-0_align.webp,0.016174,1.0
database3/database3/m.01pxvvp/34-FaceId-0_align.webp,0.087631,0.0
database3/database3/m.01l3mk3/106-FaceId-0_align.webp,0.080383,1.0
database3/database3/m.0178sb/9-FaceId-0_align.webp,0.03485,1.0
database3/database3/m.01mx3df/73-FaceId-0_align.webp,0.274125,0.0
database3/database3/m.01r71tx/41-FaceId-0_align.webp,0.085331,1.0
database3/database3/m.01pr4bl/59-FaceId-0_align.webp,0.134759,1.0
database3/database3/m.026k_xr/58-FaceId-0_align.webp,0.001576,1.0
database3/database3/m.0276jmv/83-FaceId-0_align.webp,0.007245,1.0
database3/database3/m.01cqj3/106-FaceId-0_align.webp,0.037733,0.0
database3/database3/m.0219t6/5-FaceId-0_align.webp,0.080841,1.0
database1/img00024004.webp,0.151347,0.0
database3/database3/m.026c1bj/22-FaceId-0_align.webp,0.209755,1.0
database3/database3/m.012wsy/9-FaceId-0_align.webp,0.009905,1.0
database3/database3/m.0163s9/96-FaceId-0_align.webp,0.180275,1.0
database3/database3/m.01vdpl/47-FaceId-0_align.webp,0.068366,1.0
database3/database3/m.01w_mr8/9-FaceId-0_align.webp,0.153621,1.0
database3/database3/m.01ggms/15-FaceId-0_align.webp,0.08184,0.0
database3/database3/m.01t652/50-FaceId-0_align.webp,0.066056,0.0
database3/database3/m.01pht8p/11-FaceId-0_align.webp,0.001753,0.0
database3/database3/m.01w2hrp/9-FaceId-0_align.webp,0.306363,1.0
database3/database3/m.0270bmv/49-FaceId-0_align.webp,0.113818,0.0
database3/database3/m.028bq3/26-FaceId-0_align.webp,0.239497,1.0
database3/database3/m.025c95/67-FaceId-0_align.webp,0.003618,1.0
database3/database3/m.0273c_/106-FaceId-0_align.webp,0.170129,1.0
database3/database3/m.025xsrq/63-FaceId-0_align.webp,0.095038,1.0
database3/database3/m.01w331c/36-FaceId-0_align.webp,0.078025,1.0
database3/database3/m.02l86_/42-FaceId-0_align.webp,0.006352,1.0
database3/database3/m.028vt_/101-FaceId-0_align.webp,0.00228,1.0
database3/database3/m.0127zt/69-FaceId-0_align.webp,0.157859,0.0
database3/database3/m.01gf5h/36-FaceId-0_align.webp,0.021437,1.0
database3/database3/m.01kp86/117-FaceId-0_align.webp,0.055159,0.0
database3/database3/m.02cj_f/74-FaceId-0_align.webp,0.084677,1.0
database3/database3/m.020tr1/55-FaceId-0_align.webp,0.009846,1.0
database3/database3/m.025wb8y/92-FaceId-0_align.webp,0.3407,0.0
database3/database3/m.01rtzg_/84-FaceId-0_align.webp,0.077474,0.0
database3/database3/m.019zl1/22-FaceId-0_align.webp,0.039417,1.0
database3/database3/m.01dzmb/96-FaceId-0_align.webp,0.019031,1.0
database3/database3/m.01cp71/50-FaceId-0_align.webp,0.097291,1.0
database3/database3/m.01bdny/79-FaceId-0_align.webp,0.010362,1.0
database3/database3/m.029985/7-FaceId-0_align.webp,0.146359,0.0
database3/database3/m.026w6kx/10-FaceId-0_align.webp,0.00515,0.0
database3/database3/m.01pl9g/52-FaceId-0_align.webp,0.075487,0.0
database3/database3/m.01x2_q/102-FaceId-0_align.webp,0.318247,1.0
database3/database3/m.01knh9l/61-FaceId-0_align.webp,0.163678,0.0
database3/database3/m.01pyxw/78-FaceId-0_align.webp,0.055039,1.0
database3/database3/m.01_j1c/77-FaceId-0_align.webp,0.035584,0.0
database3/database3/m.01m3zh/82-FaceId-0_align.webp,0.097877,0.0
database3/database3/m.022_r_/37-FaceId-0_align.webp,0.020893,1.0
database3/database3/m.01_6h2/3-FaceId-0_align.webp,0.027675,1.0
database3/database3/m.01mljgv/9-FaceId-0_align.webp,0.022449,1.0
database3/database3/m.01l_1g7/43-FaceId-0_align.webp,0.170148,1.0
database3/database3/m.01m11n/46-FaceId-0_align.webp,0.077011,0.0
database3/database3/m.01jjnl/86-FaceId-0_align.webp,0.015207,1.0
database3/database3/m.01v_km6/31-FaceId-0_align.webp,0.06504,1.0
database3/database3/m.01bm8f/16-FaceId-0_align.webp,0.018783,1.0
database3/database3/m.01w20rx/9-FaceId-0_align.webp,0.039513,1.0
database3/database3/m.01vgy5b/21-FaceId-0_align.webp,0.066786,1.0
database3/database3/m.025ppx/13-FaceId-0_align.webp,0.048417,0.0
database1/img00003754.webp,0.018747,1.0
database3/database3/m.0286ty1/19-FaceId-0_align.webp,0.00793,1.0
database3/database3/m.01fnw9/68-FaceId-0_align.webp,0.106968,0.0
database3/database3/m.01241v/26-FaceId-0_align.webp,0.118091,0.0
database3/database3/m.01wxrd/42-FaceId-0_align.webp,0.009866,1.0
database1/img00029428.webp,0.137232,0.0
database3/database3/m.028vsm/26-FaceId-0_align.webp,0.047472,1.0
database3/database3/m.012gdw/54-FaceId-0_align.webp,0.06697,1.0
database3/database3/m.01v6pw/9-FaceId-0_align.webp,0.084262,1.0
database3/database3/m.01vqwyj/43-FaceId-0_align.webp,0.186387,0.0
database3/database3/m.027n4zv/38-FaceId-0_align.webp,0.042377,1.0
database3/database3/m.026sl38/75-FaceId-0_align.webp,0.03746,1.0
database3/database3/m.01tvlxx/28-FaceId-0_align.webp,0.103663,0.0
database3/database3/m.0270rv8/23-FaceId-0_align.webp,0.012775,0.0
database3/database3/m.01pv2lc/4-FaceId-0_align.webp,0.019292,1.0
database3/database3/m.01r6kfl/101-FaceId-0_align.webp,0.205438,1.0
database3/database3/m.026z224/6-FaceId-0_align.webp,0.072994,0.0
database3/database3/m.02m56c/110-FaceId-0_align.webp,0.255864,0.0
database3/database3/m.0265js3/75-FaceId-0_align.webp,0.030735,1.0
database3/database3/m.01zrl7/95-FaceId-0_align.webp,0.122123,0.0
database3/database3/m.01yg4g/23-FaceId-0_align.webp,0.020275,1.0
database3/database3/m.01w8z4x/12-FaceId-0_align.webp,0.020089,1.0
database3/database3/m.01rfjyg/36-FaceId-0_align.webp,0.082258,0.0
database3/database3/m.027165/70-FaceId-0_align.webp,0.025453,1.0
database3/database3/m.026nfc_/7-FaceId-0_align.webp,0.018923,0.0
database3/database3/m.026zq2j/54-FaceId-0_align.webp,0.165851,0.0
database3/database3/m.02l6dy/2-FaceId-0_align.webp,0.104328,0.0
database1/img00005444.webp,0.124046,0.0
database3/database3/m.024h8y/6-FaceId-0_align.webp,0.049669,1.0
database3/database3/m.027zsl5/38-FaceId-0_align.webp,0.001574,1.0
database3/database3/m.025_37k/25-FaceId-0_align.webp,0.03841,0.0
database3/database3/m.01qbt32/43-FaceId-0_align.webp,0.253377,0.0
database3/database3/m.020dg9/12-FaceId-0_align.webp,0.138119,1.0
database3/database3/m.02dd28/62-FaceId-0_align.webp,0.003086,1.0
database3/database3/m.019jv6/6-FaceId-0_align.webp,0.095826,1.0
database3/database3/m.01lrfh/80-FaceId-0_align.webp,0.049416,0.0
database3/database3/m.01rmqk/85-FaceId-0_align.webp,0.006587,1.0
database3/database3/m.02m92h/77-FaceId-0_align.webp,0.003055,1.0
database3/database3/m.020pxg/82-FaceId-0_align.webp,0.063954,0.0
database3/database3/m.02d8vm/120-FaceId-0_align.webp,0.033692,1.0
database3/database3/m.021r6w/21-FaceId-0_align.webp,0.013173,1.0
database3/database3/m.0275xjf/55-FaceId-0_align.webp,0.020143,1.0
database3/database3/m.01kzw8/72-FaceId-2_align.webp,0.022062,1.0
database3/database3/m.025kl3/80-FaceId-0_align.webp,0.008389,1.0
database3/database3/m.025ylcn/92-FaceId-0_align.webp,0.001642,1.0
database3/database3/m.01ppb4g/68-FaceId-0_align.webp,0.20217,1.0
database3/database3/m.02hc6j/76-FaceId-0_align.webp,0.036071,1.0
database3/database3/m.025ppx/38-FaceId-0_align.webp,0.11926,0.0
database3/database3/m.017dpj/16-FaceId-0_align.webp,0.025869,1.0
database3/database3/m.027wj_j/81-FaceId-0_align.webp,0.034767,1.0
database3/database3/m.0288nw0/29-FaceId-0_align.webp,0.016469,1.0
database3/database3/m.02b5dz/34-FaceId-0_align.webp,0.020089,0.0
database3/database3/m.025zhrp/12-FaceId-0_align.webp,0.115069,0.0
database3/database3/m.018wh0/34-FaceId-0_align.webp,0.038341,1.0
database3/database3/m.014kxv/25-FaceId-0_align.webp,0.000718,1.0
database1/img00004798.webp,0.014582,1.0
database3/database3/m.02c6bt/96-FaceId-0_align.webp,0.035408,1.0
database3/database3/m.01wn1lf/30-FaceId-0_align.webp,0.020121,0.0
database3/database3/m.0269b_s/131-FaceId-0_align.webp,0.087549,1.0
database3/database3/m.018jnn/60-FaceId-0_align.webp,0.021036,1.0
database3/database3/m.01ts12g/80-FaceId-0_align.webp,0.079911,0.0
database3/database3/m.01xybv/93-FaceId-0_align.webp,0.304309,0.0
database3/database3/m.02l3b1/33-FaceId-0_align.webp,0.036446,0.0
database3/database3/m.022v45/27-FaceId-0_align.webp,0.009071,1.0
database3/database3/m.01k1tqk/57-FaceId-0_align.webp,0.156036,0.0
database3/database3/m.01wrxgf/50-FaceId-0_align.webp,0.05235,0.0
database3/database3/m.027nv_k/73-FaceId-0_align.webp,0.329975,0.0
database3/database3/m.01b8nj/81-FaceId-0_align.webp,0.007416,1.0
database3/database3/m.01v_p_1/87-FaceId-0_align.webp,0.368607,1.0
database3/database3/m.022187/21-FaceId-0_align.webp,0.030824,1.0
database3/database3/m.0276k9h/67-FaceId-0_align.webp,0.087956,0.0
database3/database3/m.011l17/115-FaceId-0_align.webp,0.008147,1.0
database3/database3/m.027dpxv/21-FaceId-0_align.webp,0.009012,1.0
database3/database3/m.025vz0q/89-FaceId-0_align.webp,0.039687,1.0
database3/database3/m.01vrqb3/66-FaceId-0_align.webp,0.217234,0.0
database3/database3/m.02jvy9/53-FaceId-0_align.webp,0.010864,1.0
database3/database3/m.01t5w7/47-FaceId-0_align.webp,0.012991,1.0
database3/database3/m.01gcf0/21-FaceId-0_align.webp,0.001307,1.0
database3/database3/m.013q3z/74-FaceId-0_align.webp,0.068081,1.0
database3/database3/m.027jvcq/57-FaceId-0_align.webp,0.209604,0.0
database3/database3/m.01r9c_/92-FaceId-0_align.webp,0.003799,1.0
database3/database3/m.0266qf_/9-FaceId-0_align.webp,0.143807,0.0
database3/database3/m.0279g0d/2-FaceId-0_align.webp,0.015423,1.0
database3/database3/m.027xl2v/40-FaceId-0_align.webp,0.122742,1.0
database3/database3/m.027j40/121-FaceId-0_align.webp,0.304222,0.0
database3/database3/m.01pl8l0/52-FaceId-0_align.webp,0.023672,1.0
database3/database3/m.01mhg9n/15-FaceId-0_align.webp,0.223935,1.0
database3/database3/m.01rcjfh/44-FaceId-0_align.webp,0.065296,1.0
database3/database3/m.01kf06/74-FaceId-0_align.webp,0.038409,0.0
database3/database3/m.02704k6/10-FaceId-0_align.webp,0.038319,1.0
database3/database3/m.02bcz0/45-FaceId-0_align.webp,0.005519,1.0
database3/database3/m.023wls/10-FaceId-0_align.webp,0.233216,1.0
database3/database3/m.02jl2t/35-FaceId-0_align.webp,0.014567,0.0
database3/database3/m.01p87mx/93-FaceId-0_align.webp,0.079928,1.0
database3/database3/m.01w865r/43-FaceId-0_align.webp,0.074261,0.0
database3/database3/m.014jxq/43-FaceId-0_align.webp,0.136492,0.0
database3/database3/m.01pp6gh/104-FaceId-0_align.webp,0.0,1.0
database3/database3/m.01l1b90/55-FaceId-0_align.webp,0.000346,1.0
database3/database3/m.02gbs8/19-FaceId-0_align.webp,0.000777,0.0
database3/database3/m.027y7sm/68-FaceId-0_align.webp,0.044074,0.0
database3/database3/m.015x07/4-FaceId-0_align.webp,0.034704,1.0
database3/database3/m.01wv4wg/91-FaceId-0_align.webp,0.137102,1.0
database3/database3/m.021brn/10-FaceId-0_align.webp,0.059043,0.0
database3/database3/m.0241wg/33-FaceId-0_align.webp,0.061538,0.0
database3/database3/m.02frtk/24-FaceId-0_align.webp,0.07751,0.0
database3/database3/m.02b00/30-FaceId-0_align.webp,0.033516,1.0
database3/database3/m.02738l7/35-FaceId-0_align.webp,0.045754,1.0
database3/database3/m.027mzl7/3-FaceId-0_align.webp,0.022043,1.0
database3/database3/m.02h3tb/97-FaceId-0_align.webp,0.165775,0.0
database3/database3/m.01r39_/33-FaceId-0_align.webp,0.015056,1.0
database3/database3/m.027qpt5/18-FaceId-0_align.webp,0.127137,0.0
database3/database3/m.026851_/120-FaceId-0_align.webp,0.016493,1.0
database3/database3/m.02686yy/13-FaceId-0_align.webp,0.05852,1.0
database3/database3/m.01n6_pb/26-FaceId-0_align.webp,0.019956,1.0
database3/database3/m.011yx0/7-FaceId-0_align.webp,0.025923,1.0
